"master_key","cntyvtd","county"
"n1410005","1410005","El Paso"
"n2011015","2011015","Harris"
"n570010","570010","Calhoun"
"n3510022","3510022","Newton"
"n4391652","4391652","Tarrant"
"n2510011","2510011","Johnson"
"n2550006","2550006","Karnes"
"n1132155","1132155","Dallas"
"n1133048","1133048","Dallas"
"n2011058","2011058","Harris"
"n610034","610034","Cameron"
"n4770121","4770121","Washington"
"n2690001","2690001","King"
"n690307","690307","Castro"
"n293009","293009","Bexar"
"n292097","292097","Bexar"
"n2011161","2011161","Harris"
"n3030036","3030036","Lubbock"
"n2010418","2010418","Harris"
"n293199","293199","Bexar"
"n2010269","2010269","Harris"
"n1133208","1133208","Dallas"
"n4910151","4910151","Williamson"
"n3810421","3810421","Randall"
"n2070007","2070007","Haskell"
"n4790422","4790422","Webb"
"n1410194","1410194","El Paso"
"n4394045","4394045","Tarrant"
"n277003G","277003G","Lamar"
"n2010226","2010226","Harris"
"n1573035","1573035","Fort Bend"
"n850112","850112","Collin"
"n1430033","1430033","Erath"
"n2090445","2090445","Hays"
"n3750125","3750125","Potter"
"n850006","850006","Collin"
"n2010355","2010355","Harris"
"n292157","292157","Bexar"
"n2950308","2950308","Lipscomb"
"n1571005","1571005","Fort Bend"
"n850069","850069","Collin"
"n4710206","4710206","Walker"
"n1571148B","1571148B","Fort Bend"
"n2132PSS","2132PSS","Henderson"
"n293156","293156","Bexar"
"n1134015","1134015","Dallas"
"n1410108","1410108","El Paso"
"n4850408","4850408","Wichita"
"n2010972","2010972","Harris"
"n1133106","1133106","Dallas"
"n3670250","3670250","Parker"
"n2870402","2870402","Lee"
"n1134040","1134040","Dallas"
"n1410171","1410171","El Paso"
"n2010038","2010038","Harris"
"n2010332","2010332","Harris"
"n4392697","4392697","Tarrant"
"n2010203","2010203","Harris"
"n4393530","4393530","Tarrant"
"n293095","293095","Bexar"
"n2090344","2090344","Hays"
"n3630005","3630005","Palo Pinto"
"n291153","291153","Bexar"
"n293098","293098","Bexar"
"n750101","750101","Childress"
"n4910257","4910257","Williamson"
"n3910002","3910002","Refugio"
"n1410111","1410111","El Paso"
"n1133211","1133211","Dallas"
"n4393249","4393249","Tarrant"
"n2010246","2010246","Harris"
"n2011121","2011121","Harris"
"n710018","710018","Chambers"
"n1574124","1574124","Fort Bend"
"n2011078","2011078","Harris"
"n2010289","2010289","Harris"
"n293072","293072","Bexar"
"n4910344","4910344","Williamson"
"n4690006","4690006","Victoria"
"n4790342","4790342","Webb"
"n4392712","4392712","Tarrant"
"n2150102","2150102","Hidalgo"
"n3550053","3550053","Nueces"
"n292117","292117","Bexar"
"n1133807","1133807","Dallas"
"n3730004","3730004","Polk"
"n277004D","277004D","Lamar"
"n850049","850049","Collin"
"n1132601","1132601","Dallas"
"n2730035","2730035","Kleberg"
"n1410154","1410154","El Paso"
"n293052","293052","Bexar"
"n4690026","4690026","Victoria"
"n2090254","2090254","Hays"
"n2150019","2150019","Hidalgo"
"n1572050","1572050","Fort Bend"
"n3670450","3670450","Parker"
"n2010120","2010120","Harris"
"n1132806","1132806","Dallas"
"n1133091","1133091","Dallas"
"n4730314","4730314","Waller"
"n4392299","4392299","Tarrant"
"n3610019","3610019","Orange"
"n1490422","1490422","Fayette"
"n850155","850155","Collin"
"n4393709","4393709","Tarrant"
"n850092","850092","Collin"
"n2594050","2594050","Kendall"
"n1410215","1410215","El Paso"
"n4392521","4392521","Tarrant"
"n3670100","3670100","Parker"
"n213001M","213001M","Henderson"
"n3770001","3770001","Presidio"
"n4790250C","4790250C","Webb"
"n1573092","1573092","Fort Bend"
"n292137","292137","Bexar"
"n850037","850037","Collin"
"n2010217","2010217","Harris"
"n294005","294005","Bexar"
"n730034","730034","Cherokee"
"n2010429","2010429","Harris"
"n4393131","4393131","Tarrant"
"n1134074","1134074","Dallas"
"n2090425","2090425","Hays"
"n3030049","3030049","Lubbock"
"n870101","870101","Collingsworth"
"n4790404","4790404","Webb"
"n2810009","2810009","Lampasas"
"n3090012","3090012","Mclennan"
"n293086","293086","Bexar"
"n1573172","1573172","Fort Bend"
"n3090054","3090054","Mclennan"
"n294091","294091","Bexar"
"n1134617","1134617","Dallas"
"n2010303","2010303","Harris"
"n4790218","4790218","Webb"
"n2150070","2150070","Hidalgo"
"n11331A5","11331A5","Dallas"
"n294174","294174","Bexar"
"n1134122","1134122","Dallas"
"n1410142","1410142","El Paso"
"n1571130","1571130","Fort Bend"
"n2010598","2010598","Harris"
"n2150116","2150116","Hidalgo"
"n3670335","3670335","Parker"
"n2010091","2010091","Harris"
"n4392657","4392657","Tarrant"
"n1430011","1430011","Erath"
"n4394373","4394373","Tarrant"
"n293066","293066","Bexar"
"n850126","850126","Collin"
"n4790462","4790462","Webb"
"n3710001","3710001","Pecos"
"n3850001","3850001","Real"
"n3190101","3190101","Mason"
"n3730018","3730018","Polk"
"n293023","293023","Bexar"
"n1133100","1133100","Dallas"
"n293129","293129","Bexar"
"n3890006","3890006","Reeves"
"n4394587","4394587","Tarrant"
"n293190","293190","Bexar"
"n1572009","1572009","Fort Bend"
"n850206","850206","Collin"
"n1133601","1133601","Dallas"
"n4910138","4910138","Williamson"
"n1134006","1134006","Dallas"
"n2110201","2110201","Hemphill"
"n2630302","2630302","Kent"
"n2010260","2010260","Harris"
"n2010555","2010555","Harris"
"n4410306","4410306","Taylor"
"n294048","294048","Bexar"
"n2010197","2010197","Harris"
"n670019","670019","Cass"
"n1134674","1134674","Dallas"
"n2010492","2010492","Harris"
"n4393387","4393387","Tarrant"
"n2090217","2090217","Hays"
"n4970010","4970010","Wise"
"n2150193","2150193","Hidalgo"
"n910208B","910208B","Comal"
"n4394736","4394736","Tarrant"
"n1630010","1630010","Frio"
"n4430004B","4430004B","Terrell"
"n3090049","3090049","Mclennan"
"n4090116","4090116","San Patricio"
"n2010549","2010549","Harris"
"n4030003","4030003","Sabine"
"n3090090","3090090","Mclennan"
"n321001D","321001D","Matagorda"
"n294168","294168","Bexar"
"n2010592","2010592","Harris"
"n4910437","4910437","Williamson"
"n4510215","4510215","Tom Green"
"n1134662","1134662","Dallas"
"n2010635","2010635","Harris"
"n1211013","1211013","Denton"
"n294211","294211","Bexar"
"n4190004","4190004","Shelby"
"n50016","50016","Angelina"
"n1670227","1670227","Galveston"
"n5030016","5030016","Young"
"n970003","970003","Cooke"
"n329109A","329109A","Midland"
"n1212099","1212099","Denton"
"n2150236","2150236","Hidalgo"
"n2010720","2010720","Harris"
"n2270104","2270104","Howard"
"n1131115","1131115","Dallas"
"n37012A","37012A","Bowie"
"n390038","390038","Brazoria"
"n2010763","2010763","Harris"
"n294194","294194","Bexar"
"n2230036","2230036","Hopkins"
"n1131063","1131063","Dallas"
"n1134641","1134641","Dallas"
"n4230025","4230025","Smith"
"n90012","90012","Archer"
"n930010","930010","Comanche"
"n3290102","3290102","Midland"
"n1670458","1670458","Galveston"
"n270211","270211","Bell"
"n1830018","1830018","Gregg"
"n1211056","1211056","Denton"
"n4393653","4393653","Tarrant"
"n4910320","4910320","Williamson"
"n1573111","1573111","Fort Bend"
"n294065","294065","Bexar"
"n1134161","1134161","Dallas"
"n3030075","3030075","Lubbock"
"n850226","850226","Collin"
"n850120","850120","Collin"
"n4394492","4394492","Tarrant"
"n2010446","2010446","Harris"
"n294002","294002","Bexar"
"n4394115","4394115","Tarrant"
"n1572068","1572068","Fort Bend"
"n3030021","3030021","Lubbock"
"n3090032","3090032","Mclennan"
"n38719-1","38719-1","Red River"
"n2150047","2150047","Hidalgo"
"n4010215","4010215","Rusk"
"n70001","70001","Aransas"
"n294108","294108","Bexar"
"n1134071","1134071","Dallas"
"n4530176","4530176","Travis"
"n230001","230001","Baylor"
"n1750021","1750021","Goliad"
"n4910118","4910118","Williamson"
"n4350301","4350301","Sutton"
"n2190032","2190032","Hockley"
"n2150176","2150176","Hidalgo"
"n2010677","2010677","Harris"
"n1214162A","1214162A","Denton"
"n2010383","2010383","Harris"
"n1810407","1810407","Grayson"
"n213004A","213004A","Henderson"
"n3390003","3390003","Montgomery"
"n2010575","2010575","Harris"
"n2250019","2250019","Houston"
"n211004","211004","Bastrop"
"n4530146","4530146","Travis"
"n2210317","2210317","Hood"
"n1690003","1690003","Garza"
"n4530205","4530205","Travis"
"n4230045","4230045","Smith"
"n2150256","2150256","Hidalgo"
"n3330009","3330009","Mills"
"n4230002","4230002","Smith"
"n4910410","4910410","Williamson"
"n2150130","2150130","Hidalgo"
"n4010212","4010212","Rusk"
"n1574069","1574069","Fort Bend"
"n294105","294105","Bexar"
"n49901-2","49901-2","Wood"
"n410023","410023","Brazos"
"n1131091","1131091","Dallas"
"n1214204","1214204","Denton"
"n17704/6","17704/6","Gonzales"
"n30001","30001","Andrews"
"n1670173","1670173","Galveston"
"n4410303","4410303","Taylor"
"n294045","294045","Bexar"
"n2150173","2150173","Hidalgo"
"n890402","890402","Colorado"
"n270315","270315","Bell"
"n4530262","4530262","Travis"
"n325001D","325001D","Medina"
"n1211036","1211036","Denton"
"n1131148","1131148","Dallas"
"n2010783","2010783","Harris"
"n4530372B","4530372B","Travis"
"n370011","370011","Bowie"
"n3050006","3050006","Lynn"
"n850183","850183","Collin"
"n2010489","2010489","Harris"
"n294214","294214","Bexar"
"n390018","390018","Brazoria"
"n1211016","1211016","Denton"
"n4230028","4230028","Smith"
"n3010003","3010003","Loving"
"n4394252","4394252","Tarrant"
"n1134665","1134665","Dallas"
"n37002B","37002B","Bowie"
"n1212079","1212079","Denton"
"n2010595","2010595","Harris"
"n2010426","2010426","Harris"
"n850246","850246","Collin"
"n50040","50040","Angelina"
"n1134542","1134542","Dallas"
"n1572123","1572123","Fort Bend"
"n2010532","2010532","Harris"
"n4490011","4490011","Titus"
"n3170004","3170004","Martin"
"n4394568","4394568","Tarrant"
"n850140","850140","Collin"
"n5030024","5030024","Young"
"n930006","930006","Comanche"
"n2150067","2150067","Hidalgo"
"n1213142","1213142","Denton"
"n1610007A","1610007A","Freestone"
"n150414","150414","Austin"
"n1573166","1573166","Fort Bend"
"n410003","410003","Brazos"
"n1070011","1070011","Crosby"
"n3390023","3390023","Montgomery"
"n294151","294151","Bexar"
"n2010658","2010658","Harris"
"n4530123","4530123","Travis"
"n3090052","3090052","Mclennan"
"n270104","270104","Bell"
"n4910317","4910317","Williamson"
"n410043","410043","Brazos"
"n2010846","2010846","Harris"
"n3390080A","3390080A","Montgomery"
"n1132002","1132002","Dallas"
"n2390006","2390006","Jackson"
"n291048","291048","Bexar"
"n4391198","4391198","Tarrant"
"n410087","410087","Brazos"
"n4391080","4391080","Tarrant"
"n1214223","1214223","Denton"
"n2010803","2010803","Harris"
"n3390041","3390041","Montgomery"
"n4530294","4530294","Travis"
"n1870201","1870201","Guadalupe"
"n1131712","1131712","Dallas"
"n391004B","391004B","Refugio"
"n4394163","4394163","Tarrant"
"n4910371","4910371","Williamson"
"n2150110","2150110","Hidalgo"
"n850203","850203","Collin"
"n4330004","4330004","Stonewall"
"n2310319","2310319","Hunt"
"n2010552","2010552","Harris"
"n4394820","4394820","Tarrant"
"n4090119","4090119","San Patricio"
"n10003","10003","Anderson"
"n3030124","3030124","Lubbock"
"n1134115","1134115","Dallas"
"n1870405","1870405","Guadalupe"
"n3370016","3370016","Montague"
"n1650004","1650004","Gaines"
"n4190007","4190007","Shelby"
"n50019","50019","Angelina"
"n2150239","2150239","Hidalgo"
"n1213122","1213122","Denton"
"n321003A","321003A","Matagorda"
"n294171","294171","Bexar"
"n2010638","2010638","Harris"
"n2190036","2190036","Hockley"
"n1670462","1670462","Galveston"
"n3290304","3290304","Midland"
"n2010700","2010700","Harris"
"n4450201","4450201","Terry"
"n1134614","1134614","Dallas"
"n3110002","3110002","Mcmullen"
"n1574170","1574170","Fort Bend"
"n2010509","2010509","Harris"
"n2150153","2150153","Hidalgo"
"n2250022","2250022","Houston"
"n990309","990309","Coryell"
"n1790003","1790003","Gray"
"n3090009","3090009","Mclennan"
"n2010615","2010615","Harris"
"n2150216","2150216","Hidalgo"
"n4394369","4394369","Tarrant"
"n3090071","3090071","Mclennan"
"n4910267","4910267","Williamson"
"n4394640","4394640","Tarrant"
"n310303","310303","Blanco"
"n397004A","397004A","Rockwall"
"n4230048","4230048","Smith"
"n130015","130015","Atascosa"
"n4530233","4530233","Travis"
"n1131067","1131067","Dallas"
"n4510436","4510436","Tom Green"
"n4070007","4070007","San Jacinto"
"n4970013","4970013","Wise"
"n910301B","910301B","Comal"
"n1211059","1211059","Denton"
"n4270012","4270012","Starr"
"n1212076","1212076","Denton"
"n2010697","2010697","Harris"
"n3290211","3290211","Midland"
"n390015","390015","Brazoria"
"n1213119","1213119","Denton"
"n3050003","3050003","Lynn"
"n4394483","4394483","Tarrant"
"n370028","370028","Bowie"
"n2010740","2010740","Harris"
"n4490008","4490008","Titus"
"n3170001","3170001","Martin"
"n1131405","1131405","Dallas"
"n1870105","1870105","Guadalupe"
"n3090029","3090029","Mclennan"
"n1134538","1134538","Dallas"
"n2010529","2010529","Harris"
"n2330023","2330023","Hutchinson"
"n4391126","4391126","Tarrant"
"n4150007","4150007","Scurry"
"n1190001","1190001","Delta"
"n4230005","4230005","Smith"
"n1670388","1670388","Galveston"
"n291028","291028","Bexar"
"n850163","850163","Collin"
"n4391431","4391431","Tarrant"
"n2210409","2210409","Hood"
"n1131041","1131041","Dallas"
"n170002","170002","Bailey"
"n390058","390058","Brazoria"
"n4930311","4930311","Wilson"
"n1134023","1134023","Dallas"
"n229003N","229003N","Hudspeth"
"n2010655","2010655","Harris"
"n294148","294148","Bexar"
"n2010572","2010572","Harris"
"n3790102","3790102","Rains"
"n2010680","2010680","Harris"
"n4510424","4510424","Tom Green"
"n2150090","2150090","Hidalgo"
"n270107","270107","Bell"
"n1670274","1670274","Galveston"
"n4510230","4510230","Tom Green"
"n2150133","2150133","Hidalgo"
"n1574073B","1574073B","Fort Bend"
"n970007","970007","Cooke"
"n1070044","1070044","Crosby"
"n294022","294022","Bexar"
"n910103","910103","Comal"
"n1134092","1134092","Dallas"
"n1610009A","1610009A","Freestone"
"n110201","110201","Armstrong"
"n294128","294128","Bexar"
"n4030006","4030006","Sabine"
"n4910470","4910470","Williamson"
"n4530151A","4530151A","Travis"
"n2150027","2150027","Hidalgo"
"n294085","294085","Bexar"
"n4910216","4910216","Williamson"
"n2010403","2010403","Harris"
"n1134516","1134516","Dallas"
"n211007","211007","Bastrop"
"n1131094","1131094","Dallas"
"n49902-1","49902-1","Wood"
"n1810207","1810207","Grayson"
"n294191","294191","Bexar"
"n2150259","2150259","Hidalgo"
"n4230077","4230077","Smith"
"n1573053","1573053","Fort Bend"
"n1690006","1690006","Garza"
"n30004","30004","Andrews"
"n2150196","2150196","Hidalgo"
"n323004D","323004D","Maverick"
"n293164","293164","Bexar"
"n1131308","1131308","Dallas"
"n1134634","1134634","Dallas"
"n370007","370007","Bowie"
"n3970004B","3970004B","Rockwall"
"n4391015","4391015","Tarrant"
"n4890001","4890001","Willacy"
"n2010466","2010466","Harris"
"n37009A","37009A","Bowie"
"n4392680","4392680","Tarrant"
"n3630003","3630003","Palo Pinto"
"n4770115","4770115","Washington"
"n1750011","1750011","Goliad"
"n277003E","277003E","Lamar"
"n4393164","4393164","Tarrant"
"n293093","293093","Bexar"
"n850004","850004","Collin"
"n1133029","1133029","Dallas"
"n3650028","3650028","Panola"
"n1410192","1410192","El Paso"
"n4392302","4392302","Tarrant"
"n2010078","2010078","Harris"
"n292053","292053","Bexar"
"n4710204B","4710204B","Walker"
"n4530323","4530323","Travis"
"n291140","291140","Bexar"
"n550305","550305","Caldwell"
"n710002","710002","Chambers"
"n890101","890101","Colorado"
"n1131078","1131078","Dallas"
"n4590005","4590005","Upshur"
"n4910489","4910489","Williamson"
"n2010042","2010042","Harris"
"n2010373","2010373","Harris"
"n2010539","2010539","Harris"
"n4394532","4394532","Tarrant"
"n4391710","4391710","Tarrant"
"n4393637","4393637","Tarrant"
"n1132905","1132905","Dallas"
"n1133327","1133327","Dallas"
"n1132503","1132503","Dallas"
"n1214171","1214171","Denton"
"n1490423","1490423","Fayette"
"n1870208","1870208","Guadalupe"
"n293140","293140","Bexar"
"n590006","590006","Callahan"
"n730027","730027","Cherokee"
"n850113","850113","Collin"
"n1132038","1132038","Dallas"
"n1132605","1132605","Dallas"
"n2490019","2490019","Jim Wells"
"n2950207B","2950207B","Lipscomb"
"n3290110","3290110","Midland"
"n3550037","3550037","Nueces"
"n4290005","4290005","Stephens"
"n4910155","4910155","Williamson"
"n11332A0","11332A0","Dallas"
"n1350313","1350313","Ector"
"n2010608","2010608","Harris"
"n2010019","2010019","Harris"
"n2090372","2090372","Hays"
"n2170010","2170010","Hill"
"n250004","250004","Bee"
"n292098","292098","Bexar"
"n410033","410033","Brazos"
"n850136","850136","Collin"
"n1134108","1134108","Dallas"
"n1132009","1132009","Dallas"
"n4770312","4770312","Washington"
"n2450102","2450102","Jefferson"
"n2930102","2930102","Limestone"
"n2990307","2990307","Llano"
"n3550060","3550060","Nueces"
"n4392451","4392451","Tarrant"
"n4530266","4530266","Travis"
"n1134652","1134652","Dallas"
"n1350110","1350110","Ector"
"n1410112","1410112","El Paso"
"n1574024","1574024","Fort Bend"
"n2010253","2010253","Harris"
"n2090314","2090314","Hays"
"n270201","270201","Bell"
"n294058","294058","Bexar"
"n293099","293099","Bexar"
"n530018","530018","Burnet"
"n1133614","1133614","Dallas"
"n1214191","1214191","Denton"
"n4910427","4910427","Williamson"
"n3090064","3090064","Mclennan"
"n3550080","3550080","Nueces"
"n3670300","3670300","Parker"
"n4391034","4391034","Tarrant"
"n4530311","4530311","Travis"
"n4850409","4850409","Wichita"
"n1391028","1391028","Ellis"
"n1574113","1574113","Fort Bend"
"n2011062","2011062","Harris"
"n2010565","2010565","Harris"
"n2090145","2090145","Hays"
"n2310104","2310104","Hunt"
"n294035","294035","Bexar"
"n510301","510301","Burleson"
"n610098","610098","Cameron"
"n1214213","1214213","Denton"
"n2011085","2011085","Harris"
"n2011079","2011079","Harris"
"n3810112","3810112","Randall"
"n38703-1B","38703-1B","Red River"
"n4370003","4370003","Swisher"
"n4391544","4391544","Tarrant"
"n4391501","4391501","Tarrant"
"n4910394","4910394","Williamson"
"n2010416","2010416","Harris"
"n2010913","2010913","Harris"
"n2210202","2210202","Hood"
"n325003D","325003D","Medina"
"n3630006","3630006","Palo Pinto"
"n3670105","3670105","Parker"
"n292164","292164","Bexar"
"n410053","410053","Brazos"
"n910202B","910202B","Comal"
"n1134084","1134084","Dallas"
"n1131104","1131104","Dallas"
"n1410095","1410095","El Paso"
"n3650001","3650001","Panola"
"n3810426","3810426","Randall"
"n4392379","4392379","Tarrant"
